,blueTops,btmp,btwr,btt,blueJngs,bjmp,bjwr,bjt,blueMids,bmmp,bmwr,bmt,blueBots,bbmp,bbwr,bbt,blueSups,bsmp,bswr,bst,redTops,rtmp,rtwr,rtt,redJngs,rjmp,rjwr,rjt,redMids,rmmp,rmwr,rmt,redBots,rbmp,rbwr,rbt,redSups,rsmp,rswr,rst,winner
107,Nasus,141123,51,490,Shaco,706543,55,544,Syndra,64286,55,191,Samira,164463,54,125,Amumu,9030,54,320,Lillia,32712,54,476,Pantheon,1773,56,97,Akali,65897,49,549,Caitlyn,50914,47,245,Ashe,23810,53,761,1
108,Teemo,34148,54,250,Diana,17744,52,582,Vex,193206,49,547,Yasuo,1757705,50,905,Alistar,17598,49,771,Heimerdinger,1158041,54,393,MonkeyKing,23396,52,511,Akshan,75475,50,106,Nilah,13335,51,459,Blitzcrank,35789,51,490,1
109,Volibear,6956,60,50,Trundle,19671,52,389,Diana,49905,52,365,Sivir,74616,52,360,Yuumi,310239,53,597,Katarina,1157864,53,629,RekSai,1575034,49,545,Heimerdinger,1158041,54,393,Jhin,100509,49,534,Blitzcrank,35789,51,490,0
110,Shen,374854,53,369,Taliyah,276251,51,296,Qiyana,2866374,50,1628,Vayne,1187036,51,610,Sona,56467,53,555,Sejuani,5823,50,787,Trundle,67085,51,490,Galio,342041,54,393,Jhin,625709,40,67,Zyra,1611382,53,130,1
111,Illaoi,1860,51,490,Rengar,413053,57,54,Galio,342041,54,393,MissFortune,61880,49,488,Xerath,57477,51,275,Ornn,14934,-1,-1,RekSai,451411,55,252,Swain,5064,-1,-1,Samira,6172,50,503,Pyke,984813,53,392,0
112,Nasus,2138032,51,843,Trundle,67085,51,490,Heimerdinger,1158041,54,393,Jhin,37991,54,290,Yuumi,5156,53,665,Darius,786991,-1,-1,Diana,156576,53,237,Velkoz,170932,51,193,Tristana,29913,49,238,Soraka,1771849,49,1086,0
113,Aatrox,811537,51,837,MonkeyKing,104099,51,490,Heimerdinger,1158041,54,393,Ezreal,254596,49,109,Zilean,22919,49,1062,Shen,8190,52,399,Diana,12782,55,205,Vladimir,527342,51,220,Sivir,268510,52,290,Renata,36135,50,529,0
114,DrMundo,129159,49,583,Rengar,58948,56,135,Sylas,271,54,184,Sivir,60809,58,198,Leona,1369869,53,231,Yasuo,1476306,52,399,MonkeyKing,104099,51,490,Heimerdinger,1158041,54,393,Jhin,1378279,51,746,Rell,58272,51,920,0
115,DrMundo,9213,49,637,Graves,53725,51,427,Akshan,11952,47,602,Kalista,74147,52,395,Blitzcrank,35789,51,490,Gangplank,498965,54,924,Mordekaiser,23157,50,986,Viktor,66386,45,212,Samira,72483,50,341,Soraka,6671,-1,-1,0
116,Camille,572317,49,937,Graves,78976,61,103,Leblanc,21308,52,290,Ezreal,46405,51,872,Blitzcrank,35789,51,490,Mordekaiser,102860,-1,-1,Nunu,10559,50,408,Sylas,11932,55,475,Twitch,735,53,349,Nautilus,2314,52,718,1
117,TahmKench,61587,50,273,Rengar,440262,50,1112,Katarina,10383,46,166,MissFortune,10573,48,354,Lulu,44147,52,309,Sett,1337051,50,840,Jax,301115,50,394,Vladimir,98365,54,215,Kalista,107016,49,740,Blitzcrank,35789,51,490,0
118,Lillia,8188,45,230,Warwick,384114,52,384,Vex,14397,51,725,Varus,35921,59,123,Blitzcrank,35789,51,490,Yone,61691,52,602,LeeSin,150171,59,79,Neeko,251451,51,228,Jhin,180567,-1,-1,Karma,8416,51,88,0
119,Nasus,141123,51,490,Taric,373810,53,359,Akali,39187,-1,-1,TwistedFate,473996,53,754,Lux,241672,49,390,Jax,70842,54,123,Ivern,95820,51,1190,Yasuo,1029842,51,977,Ashe,125178,58,57,Thresh,334880,53,449,0
120,Kayn,21671,52,281,Teemo,150023,-1,-1,Sylas,34121,42,50,Nilah,4473,55,277,Yuumi,128074,48,252,Xerath,17950,50,1541,Rammus,306868,56,36,Qiyana,26161,49,710,Draven,89991,-1,-1,Nasus,141123,51,490,0
121,Kayle,9945,50,851,Vi,509343,49,637,Lux,30680,51,538,Ezreal,343962,48,402,Bard,506071,48,236,Irelia,9610,51,185,Ekko,90800,46,229,Fizz,1616466,49,1143,Sivir,10079,55,277,Blitzcrank,35789,51,490,1
122,Tryndamere,123127,56,221,Volibear,311423,51,490,Ekko,66554,-1,-1,Seraphine,1810,47,425,Taric,1149,49,1185,Sett,116612,53,522,LeeSin,165629,50,898,Vex,318780,51,491,Senna,2154,46,78,Ezreal,68990,54,104,1
123,Tryndamere,123127,56,221,Kayn,24039,50,660,Yasuo,123199,51,490,Sivir,25693,46,78,Blitzcrank,318,54,104,Shyvana,16107,52,701,Trundle,2205,49,334,Viktor,648686,53,330,Jinx,1529188,50,1355,Thresh,379211,51,290,0
124,Urgot,217462,55,444,Kayn,695083,55,274,Warwick,136708,53,220,Ezreal,285390,52,311,Leona,58189,45,60,Shen,407637,46,283,Diana,97427,51,585,Yasuo,123199,51,490,Samira,8629,51,214,Morgana,113286,52,458,1
125,Sett,17585,54,385,Karthus,13989,51,951,Syndra,26347,53,171,Jhin,262015,52,347,Soraka,877750,49,621,Volibear,311423,51,490,Qiyana,251040,48,533,Heimerdinger,1158041,54,393,Kalista,36258,-1,-1,Nami,6078,47,213,1
126,Kennen,73433,50,648,Shaco,86339,51,558,Aatrox,222372,51,616,Lucian,329022,55,202,Nami,56182,57,212,Lillia,35498,51,490,Trundle,13044,48,536,Heimerdinger,1158041,54,393,KogMaw,315057,52,349,Braum,3318,50,366,0
127,Darius,223317,52,105,Ekko,116859,49,227,Veigar,296922,50,838,Draven,219465,50,1679,Amumu,15643,49,984,Mordekaiser,74262,51,558,Trundle,67085,51,490,Heimerdinger,1158041,54,393,Zeri,4518,-1,-1,MissFortune,53456,49,694,1
128,Heimerdinger,1158041,54,393,Trundle,67085,51,490,Annie,2613761,52,431,Draven,1063776,50,381,Leona,63684,55,479,Aatrox,691067,51,853,Ekko,144372,52,1025,Akshan,78407,52,485,Zeri,12010,51,429,Pyke,483585,54,472,1
129,Aatrox,691067,51,853,Rengar,661593,52,1025,Fizz,420284,51,536,Zeri,12010,51,429,Nami,29668,49,148,Jax,13298,51,837,Trundle,67085,51,490,Heimerdinger,1158041,54,393,Twitch,572915,51,544,Lulu,458507,51,1317,1
130,Jax,13298,51,837,Trundle,67085,51,490,Heimerdinger,1158041,54,393,KogMaw,553795,48,135,Lulu,223375,52,410,Mordekaiser,40482,52,105,Diana,84520,51,319,Veigar,11133,55,74,Jinx,38728,51,894,Pyke,16838,49,287,1
131,Camille,705223,51,581,Shaco,411629,51,261,Neeko,99452,51,290,Draven,402222,55,193,Karma,429329,50,533,Illaoi,4873,53,105,MonkeyKing,104099,51,490,Heimerdinger,1158041,54,393,Ezreal,10854,-1,-1,Ashe,205,54,133,1
132,Tryndamere,2417765,53,272,MonkeyKing,104099,51,490,Viktor,102808,51,662,Aphelios,30523,51,768,Lulu,57364,54,408,Gnar,3667,50,32,Diana,5851,50,72,Taliyah,38708,50,786,Jinx,2668,51,1041,Soraka,135661,49,546,0
133,Fiora,121106,52,943,Karthus,487609,-1,-1,Malzahar,12392,50,210,Sivir,746,64,33,Yuumi,342055,52,143,Tryndamere,76458,57,143,MonkeyKing,104099,51,490,Xerath,413168,50,312,Jhin,3392,49,436,Pantheon,70119,61,62,1
134,Camille,108074,53,423,Diana,21293,53,144,Sylas,36451,48,486,Twitch,79191,51,690,Lulu,22175,51,1096,Jax,209296,51,404,MonkeyKing,104099,51,490,Vladimir,1095939,50,410,Sivir,15472,58,193,Yuumi,88139,51,725,0
135,Rammus,1180760,50,1019,MonkeyKing,104099,51,490,Sylas,69901,53,626,Senna,47051,53,435,Ashe,4683,50,217,Trundle,58245,51,700,Diana,21293,53,144,Viktor,783610,50,901,Sivir,266350,53,247,Alistar,85239,-1,-1,1
136,Jax,105697,52,333,Poppy,1837,55,89,Vex,21232,51,278,Sivir,266350,53,247,Karma,96645,54,278,Illaoi,2776,55,258,MonkeyKing,104099,51,490,Katarina,47328,53,633,Lucian,29945,50,901,Yuumi,2895,52,828,0
137,Sion,95603,53,227,Trundle,67085,51,490,Swain,1239733,50,584,Lucian,153406,50,110,Nami,72899,49,546,Aatrox,50653,56,177,RekSai,639292,52,466,Malzahar,150685,55,166,TahmKench,6858,51,1004,Senna,78380,53,547,0
138,Ornn,665129,51,1225,Mordekaiser,30252,47,455,Fizz,735020,44,160,MissFortune,41272,48,801,Pyke,333191,64,163,Kayle,2000,56,177,MonkeyKing,104099,51,490,Qiyana,486225,50,654,Jhin,1270967,50,489,Zyra,280632,50,906,0
139,Zac,751469,53,762,Rammus,55493,53,419,Qiyana,53806,58,71,Jinx,260439,50,1444,Soraka,126320,60,167,Ornn,8579,51,964,MonkeyKing,104099,51,490,Heimerdinger,1158041,54,393,Ezreal,44604,49,298,Pyke,232021,51,1017,1
140,Chogath,1530293,50,305,MonkeyKing,209349,50,1174,Taliyah,51826,53,603,Lucian,94976,52,632,Pyke,1730183,51,1730,Shyvana,67754,51,480,Trundle,67085,51,490,Heimerdinger,1158041,54,393,Senna,1144,51,305,Ashe,74459,51,665,1
141,Gragas,144241,50,491,Belveth,22335,54,362,Katarina,2424313,50,1043,Kaisa,798100,51,1224,Galio,296680,49,532,Mordekaiser,100342,49,367,Trundle,67085,51,490,Heimerdinger,1158041,54,393,Kalista,68801,53,630,Karma,265113,51,227,0
142,Illaoi,8900,54,164,Poppy,6304,50,1026,Gragas,1191270,54,397,Kaisa,17791,51,653,Soraka,603019,49,1043,Zoe,359874,51,687,MonkeyKing,104099,51,490,Heimerdinger,1158041,54,393,Draven,1346309,51,614,Kennen,73705,51,554,0
143,Vayne,5793,45,270,MonkeyKing,104099,51,490,Heimerdinger,1158041,54,393,Draven,360868,48,583,Janna,56231,54,235,Olaf,70480,54,292,Lillia,68465,52,292,Annie,382018,55,44,Lucian,225704,52,557,Nami,346566,51,190,0
144,Heimerdinger,1158041,54,393,MonkeyKing,104099,51,490,Yone,119591,56,223,Nilah,12277,55,339,Lux,12494,53,452,Aatrox,225284,51,848,Pantheon,21693,49,600,Vex,42158,48,389,Sivir,16031,54,302,Nautilus,108253,53,279,1
145,Heimerdinger,1158041,54,393,Trundle,67085,51,490,Viktor,72264,55,263,Vayne,2883565,50,1586,Bard,392863,54,487,Sett,672298,51,771,Qiyana,54720,52,664,Ekko,426458,51,997,Caitlyn,225065,52,653,Leona,282197,55,312,1
146,Irelia,233240,44,293,JarvanIV,6608,56,79,Orianna,10007,50,1104,Ezreal,179157,62,95,Alistar,8581,54,121,Malphite,7578,52,29,MonkeyKing,104099,51,490,Heimerdinger,1158041,54,393,Sivir,34804,-1,-1,Ashe,6710,45,58,1
147,Ornn,116,46,124,Lillia,164828,51,95,Kaisa,66140,54,122,Yone,24309,50,467,Lulu,85170,54,141,Sett,25305,51,313,Hecarim,297676,53,539,Fizz,218871,52,314,Jinx,37756,57,79,Rell,139029,49,503,0
148,Gnar,13037,49,495,MasterYi,179141,49,99,Viktor,126726,56,216,Vayne,537343,51,162,Leona,81492,50,936,Orianna,32277,50,349,Shyvana,548428,52,345,Yorick,174836,50,1145,Kaisa,29375,50,467,Taric,39941,54,141,1
149,Yone,22181,53,294,Belveth,86948,51,830,Sylas,267915,53,104,Sivir,61758,49,523,Karma,31221,52,210,Vladimir,41672,54,141,Kayn,822107,50,946,Yasuo,108660,61,44,Aphelios,96163,51,697,Ziggs,73940,53,184,1
150,Urgot,578136,49,374,Sylas,22795,50,363,Warwick,934253,50,782,Ezreal,17586,50,467,Yuumi,8605,54,141,Mordekaiser,207380,55,269,Lillia,112104,51,420,MonkeyKing,719955,54,196,Jhin,24090,51,548,Blitzcrank,42464,55,187,0
151,Riven,1047212,51,282,Twitch,419692,58,209,Galio,18628,55,100,Vayne,87944,50,467,Lulu,85170,54,141,Warwick,994866,51,523,Ivern,3348,51,318,Ekko,1993018,51,1335,Samira,80819,50,1101,Yuumi,599919,51,1199,0
152,Volibear,261082,53,272,Kayn,890343,52,225,Ekko,11602,52,641,Seraphine,34570,54,141,Xerath,217069,51,786,Gangplank,120967,54,554,Trundle,105255,54,114,Akali,30882,-1,-1,Shaco,158,55,157,Zilean,14417,48,264,1
153,Sett,110846,53,272,Zac,1066579,48,541,Swain,61947,54,141,Jhin,1237893,52,637,Lulu,523601,51,1025,Kayle,22955,54,693,Volibear,44439,50,518,Fizz,2818257,52,785,Zeri,37844,51,550,Nami,399172,53,233,0
154,Volibear,261082,53,272,Diana,33182,53,174,Heimerdinger,219914,52,467,Ashe,12713,52,338,Senna,83657,54,141,Kayle,96366,53,246,RekSai,3352,-1,-1,Malzahar,34042,51,138,Jhin,36284,52,438,Lux,1119,-1,-1,0
155,Kayle,296774,56,257,Warwick,56243,51,2824,Veigar,148010,51,420,Ezreal,500250,49,1269,Pyke,10405,50,240,Volibear,261082,53,272,Zac,6877,51,424,Yasuo,529415,53,275,TahmKench,35944,50,322,Senna,83657,54,141,0
156,Jayce,112484,54,347,Belveth,5793,51,313,Lissandra,171733,50,377,Twitch,15877,50,159,Renata,3643,-1,-1,Gnar,294935,48,398,LeeSin,7365,53,158,Leblanc,6629,50,349,Zeri,229424,-1,-1,Senna,83657,54,141,0
157,Draven,17863,56,423,Trundle,9291,58,226,Vayne,2417,53,699,Veigar,61014,51,240,Morgana,467424,50,1087,Volibear,261082,53,272,Sejuani,41720,-1,-1,Zed,602726,52,399,Jhin,397474,51,238,Rakan,160110,54,141,1
158,Singed,502302,51,149,Shaco,2234716,52,323,Lux,396465,51,375,Draven,1446058,57,144,Senna,283804,52,345,Volibear,261082,53,272,Qiyana,191853,52,149,Taliyah,22345,39,131,Aphelios,99576,50,1312,Zilean,22209,54,141,1
159,Yorick,300175,49,448,FiddleSticks,4097,51,812,Katarina,1254352,49,613,KogMaw,10978,50,301,Lulu,148970,53,449,Volibear,261082,53,272,Poppy,1154,54,346,Yasuo,1284733,50,1173,Jhin,16389,50,709,Brand,16265,54,141,0
160,Kennen,106832,52,777,Khazix,54217,51,812,Xerath,175917,52,373,Tristana,30775,-1,-1,Zyra,220809,49,558,Volibear,261082,53,272,Evelynn,32495,55,168,Vex,104812,50,885,Kaisa,152469,50,1311,Leona,62595,54,141,0
161,Volibear,261082,53,272,Graves,92966,46,226,Katarina,1847286,53,426,Lucian,151844,-1,-1,Sona,88119,54,141,Olaf,49335,49,312,JarvanIV,51599,52,248,Ahri,4394,51,254,Jinx,330452,51,1083,Nami,150382,54,92,1
162,Mordekaiser,486198,46,357,Rengar,32821,47,19,Sylas,1383,50,1407,Kaisa,541208,50,534,Nautilus,11632,53,234,Volibear,261082,53,272,MonkeyKing,13677,59,82,Yasuo,540471,59,135,Senna,83657,54,141,Xerath,45463,53,630,0
163,Sion,31974,-1,-1,Sejuani,35743,50,251,Anivia,18335,55,188,Jinx,14902,49,867,Pyke,36211,51,741,Nasus,98782,53,200,Mordekaiser,4202,48,166,Zoe,86062,55,315,Zeri,23045,52,169,Renata,5016,54,141,0
164,Volibear,261082,53,272,Kayn,1057900,49,250,Ahri,418850,49,925,Draven,35158,57,81,Senna,83657,54,141,Camille,13894,55,226,Mordekaiser,6369,58,53,Vladimir,150231,52,273,Lucian,547836,52,922,Sona,30209,51,1151,0
165,Aatrox,127161,52,1291,Evelynn,1150833,51,886,Veigar,11602,51,186,Ezreal,178877,51,265,Bard,6546,52,252,Sett,110846,53,272,Volibear,193361,52,311,Akali,90397,49,372,Kaisa,556054,-1,-1,Lulu,85170,54,141,0
166,Kennen,711165,54,310,Mordekaiser,21096,54,144,Irelia,49742,49,550,Caitlyn,226459,51,398,Blitzcrank,149589,46,319,Kayle,392578,52,898,Graves,57615,-1,-1,Neeko,31624,50,337,Samira,26299,50,467,Leona,62595,54,141,1
167,Aatrox,110282,51,317,Qiyana,323958,-1,-1,Sylas,178473,50,792,MissFortune,119615,51,601,Thresh,149386,55,55,Maokai,2414414,51,857,Rengar,140174,51,1180,Katarina,163520,53,281,Vayne,87944,50,467,Lulu,85170,54,141,0
168,Kayle,16610,51,331,Qiyana,15352,50,472,Orianna,16502,-1,-1,Jinx,149998,-1,-1,Senna,121547,50,907,Nasus,24402,51,592,Sejuani,62372,49,553,Ahri,753589,49,98,Tristana,199296,50,1087,Lulu,85170,54,141,0
169,Camille,53217,49,261,Graves,57780,55,104,Ahri,753589,49,98,MissFortune,185060,53,442,Senna,83657,54,141,Ornn,37105,-1,-1,RekSai,16629,-1,-1,Veigar,225743,54,358,Tristana,101033,50,1067,Xerath,3447,47,618,0
170,Garen,98322,52,365,XinZhao,3969,-1,-1,Veigar,18875,55,155,Jinx,45420,51,405,Lulu,85170,54,141,Jax,384077,-1,-1,LeeSin,30879,49,323,Ekko,266189,49,96,Ezreal,280159,-1,-1,Bard,38537,53,272,0
171,Volibear,261082,53,272,Rengar,290793,-1,-1,Akali,181413,48,433,Vayne,291820,51,1071,Senna,83657,54,141,Vladimir,85420,49,68,XinZhao,54725,-1,-1,Vex,15176,47,389,Lucian,281085,35,77,Nautilus,11266,54,46,0
172,Yone,54006,53,272,Viego,8602,50,202,Sylas,383468,51,688,Vayne,1816931,-1,-1,Lulu,85170,54,141,Aatrox,13761,49,362,Diana,145671,52,339,Leblanc,71186,47,389,KogMaw,120717,35,77,Pyke,45006,53,341,1
173,Aatrox,64957,48,679,Viego,61311,52,1318,Talon,925887,49,444,Vayne,210408,-1,-1,Zyra,60580,54,141,Darius,109651,49,541,Shaco,1528845,50,300,Viktor,184752,51,668,Yasuo,311152,-1,-1,Nautilus,254678,43,102,0
174,Nasus,52780,51,254,Rengar,20153,52,464,Malzahar,764781,52,345,Xayah,718037,52,877,Rakan,160110,54,141,Camille,196783,47,341,Gwen,38053,50,506,Lissandra,24262,52,588,Vayne,237777,50,508,Blitzcrank,80332,51,613,1
175,Yorick,472698,49,341,Ekko,35988,50,564,Irelia,104286,-1,-1,Twitch,209663,55,238,Nami,144807,49,140,Camille,170253,52,467,Kindred,5847,65,69,Qiyana,326632,-1,-1,Jinx,6444,-1,-1,Alistar,116940,54,141,0
176,Aatrox,54568,53,425,Shaco,48193,57,217,Leblanc,76299,49,565,Senna,83657,54,141,Brand,15706,51,81,Corki,1471,52,455,Zed,33776,55,179,Veigar,25011,49,279,Lucian,63540,-1,-1,Nami,156327,-1,-1,1
177,Fiora,330019,53,379,XinZhao,61500,49,43,Galio,56923,47,237,Ezreal,234058,-1,-1,MissFortune,248823,52,741,Volibear,261082,53,272,Nidalee,405680,52,473,Corki,45914,50,519,Kaisa,4072,50,223,Senna,83657,54,141,1
178,Volibear,261082,53,272,MasterYi,98300,49,302,Corki,45914,50,519,Kaisa,4072,50,223,Senna,83657,54,141,Fiora,2778,51,134,Graves,56746,53,597,Syndra,7875,48,176,Zeri,18198,54,214,Renata,19126,55,261,1
179,Vladimir,92363,-1,-1,Khazix,93676,-1,-1,Talon,47270,51,599,Kaisa,118291,48,662,Lulu,203544,52,411,Jax,533947,49,524,Graves,150907,54,431,Malzahar,7977,52,511,Ezreal,74404,55,626,Blitzcrank,29173,54,141,1
180,Sett,110846,53,272,LeeSin,104146,49,735,Zeri,122533,52,884,Fizz,8526,52,380,Janna,38413,54,141,Jax,1203700,57,259,Kayn,991537,53,30,Kassadin,32009,42,117,Twitch,1053003,52,883,Lulu,521518,50,663,1
181,Quinn,6991,49,235,Viego,1295,51,76,Katarina,984356,51,77,Kaisa,186378,-1,-1,Heimerdinger,78064,57,141,Riven,873804,-1,-1,Graves,137556,51,540,Xerath,891326,47,294,Ezreal,87456,56,347,Senna,83657,54,141,0
182,Aatrox,80428,49,1454,Diana,1443142,52,809,Vex,97399,-1,-1,Samira,26299,50,467,Rell,7544,54,141,Quinn,456784,59,149,Nunu,123866,52,298,Yone,59578,48,292,Jhin,138332,-1,-1,Zyra,1874652,50,999,0
183,Tryndamere,227044,-1,-1,Warwick,222043,48,449,Fizz,56877,-1,-1,Samira,26299,50,467,Lulu,85170,54,141,Graves,120036,50,816,Evelynn,136135,-1,-1,Akali,94455,-1,-1,Jinx,32391,53,315,Yuumi,64238,-1,-1,0
184,Renekton,10378,50,467,Khazix,712339,52,510,Kaisa,19211,51,499,Jinx,68417,51,753,Lulu,85170,54,141,Garen,111668,52,451,Olaf,39178,-1,-1,Viktor,83506,51,244,Sivir,74004,50,184,Janna,113619,51,113,1
185,Gangplank,641814,52,185,Hecarim,27112,-1,-1,Malzahar,132543,51,880,Varus,69426,51,771,Soraka,673575,51,1046,Trundle,179724,50,957,Nocturne,46845,51,238,Vex,78518,55,490,Caitlyn,37246,50,467,Senna,83657,54,141,0
186,Shen,91046,52,309,Shaco,55090,51,613,Diana,71947,45,98,Lucian,480620,50,667,Thresh,49590,-1,-1,Sion,86563,47,297,Rengar,225647,50,272,Kayle,7977,53,694,Samira,26299,50,467,Senna,83657,54,141,0
187,Irelia,179407,-1,-1,Hecarim,32456,49,511,Zed,2664217,-1,-1,Aphelios,168,47,287,Brand,70398,49,385,Shen,512923,51,665,Diana,6259,52,79,Ryze,79718,-1,-1,Samira,26299,50,467,Janna,38413,54,141,0
188,Shyvana,163605,54,160,Zac,1212522,50,1023,Zed,415123,53,312,Vayne,87944,50,467,Lulu,85170,54,141,Yone,2346,51,87,Diana,1443142,52,809,Mordekaiser,212688,50,503,Kaisa,19212,49,511,Yuumi,244935,53,280,1
189,Quinn,2231005,51,1135,Diana,170,52,378,Veigar,67851,49,702,Caitlyn,370284,52,842,Thresh,176255,50,250,Gangplank,484568,-1,-1,LeeSin,181278,50,274,Vladimir,384740,53,473,Samira,26299,50,467,Alistar,116940,54,141,0
190,Gangplank,96328,52,273,MasterYi,106921,62,178,Talon,25843,50,170,Jhin,424817,51,395,Seraphine,4373,-1,-1,Shen,153179,52,387,Quinn,237266,-1,-1,Ahri,753589,49,98,Twitch,54655,50,1597,Lulu,85170,54,141,0
191,Irelia,63966,49,472,MasterYi,2037175,50,1801,Ahri,753589,49,98,Jhin,424817,51,395,Nautilus,15094,54,141,Sett,106059,51,473,Hecarim,68184,55,51,Corki,24341,50,110,Zeri,3770,48,1334,Yuumi,91634,59,111,0
192,Ahri,753589,49,98,Udyr,63316,65,20,Jayce,140352,50,484,Ashe,201316,51,1656,Renata,5016,54,141,Nasus,48703,49,343,Nami,36829,-1,-1,Orianna,75909,47,334,Vayne,1083020,35,37,Shyvana,3218,63,46,1
193,Malphite,326382,52,376,Viego,25486,56,180,Ahri,753589,49,98,MissFortune,7293,71,17,Senna,83657,54,141,Yone,19974,57,132,Diana,166,38,21,Yasuo,274987,34,38,Tristana,37679,-1,-1,Nautilus,15600,53,335,1
194,Gangplank,641856,-1,-1,Kayn,65061,56,307,Ahri,159018,53,300,Zeri,65781,50,760,Leona,62595,54,141,Garen,376000,50,1171,Kindred,55511,50,612,Lucian,137033,54,353,Ezreal,66498,52,368,Senna,55683,-1,-1,0
195,Jax,14724,50,1023,LeeSin,133888,51,1210,Lissandra,439901,53,392,Draven,150312,51,136,Soraka,853994,51,419,Gragas,24524,53,154,Amumu,1123469,50,901,Leblanc,31516,53,240,Samira,32597,49,650,Neeko,10764,53,419,1
196,Olaf,61602,55,335,Trundle,40523,46,112,Akali,1324323,50,590,Twitch,29625,52,407,Yuumi,327101,51,624,Riven,479015,48,386,Lillia,1183,60,106,Qiyana,162043,51,427,Jhin,102808,51,136,Ashe,41560,50,174,1
197,Illaoi,32369,50,1439,Graves,50794,54,382,Katarina,1328832,52,422,Jhin,102808,51,136,Twitch,65798,46,306,Sion,191037,53,182,Diana,11774,50,594,Qiyana,283614,51,908,Aphelios,590958,50,995,Renata,25749,50,315,1
198,Mordekaiser,123760,56,198,LeeSin,69342,59,187,Sylas,212464,48,429,Jhin,102808,51,136,Janna,317537,51,537,Fiora,1024994,51,1193,JarvanIV,117416,51,969,Katarina,2237555,50,596,Sivir,30189,57,213,Renata,86867,57,213,1
199,Singed,370689,53,83,Graves,449786,49,163,Talon,1807493,48,388,Draven,150312,51,136,Janna,14708,46,306,MonkeyKing,211687,57,200,XinZhao,43232,50,502,Katarina,206330,59,88,Xayah,35307,51,324,Amumu,52355,53,538,0
200,Mordekaiser,161076,49,196,Amumu,6610,51,129,Neeko,35517,49,764,Draven,150312,51,136,Pyke,275472,49,537,Gangplank,93211,59,234,FiddleSticks,14740,50,289,Sylas,338563,52,783,MissFortune,118917,48,113,Thresh,794811,49,191,0
201,Aatrox,42184,54,145,Graves,7984,66,44,Malzahar,25747,50,428,Caitlyn,110463,51,136,Nami,763316,50,767,Darius,32829,50,522,Zac,111866,55,121,Taliyah,121408,52,689,Sivir,2426,68,28,Lux,8253,49,67,1
202,Aatrox,77260,52,645,Hecarim,155167,54,457,Varus,3909,49,170,Draven,150312,51,136,Senna,18750,48,429,Illaoi,239131,52,1110,Shaco,1064234,49,479,Diana,87234,53,196,Aphelios,590958,50,995,Brand,62887,56,196,0
203,Darius,3109,51,247,FiddleSticks,899404,50,1122,Yone,89928,59,109,Jhin,194827,51,940,Zilean,11898,52,457,Vayne,15962,48,305,Zac,65516,50,373,Yasuo,110411,53,38,Draven,150312,51,136,Janna,876700,51,778,1
204,Jayce,18089,54,208,Hecarim,29859,54,90,Sylas,22219,42,76,Yuumi,6420,59,182,Caitlyn,125703,65,121,Gwen,36809,55,172,Diana,55876,48,80,Yone,55766,53,175,Draven,150312,51,136,Thresh,26169,55,62,0
205,Ornn,42346,52,328,Poppy,20988,51,976,Vex,2524,47,249,Tristana,27959,50,470,Brand,284307,54,185,Mordekaiser,128205,51,240,Rengar,146575,49,961,Cassiopeia,14921,58,248,Draven,150312,51,136,Thresh,26169,55,62,0
206,Ornn,132050,44,103,Viego,15572,47,192,Ekko,794041,48,302,Caitlyn,110463,51,136,Morgana,20642,51,632,Jax,99518,53,308,Zac,172455,61,137,Qiyana,1334,55,75,Varus,26491,49,246,Renata,6297,53,471,1
207,Sylas,75826,52,869,Kayn,707111,58,95,Volibear,8916,52,469,Aphelios,151892,48,54,Twitch,50279,56,89,Jax,212378,52,341,Nidalee,72886,53,215,Viego,126292,50,519,Draven,150312,51,136,Soraka,2154658,51,1512,0
208,Shyvana,17735,53,143,LeeSin,6363,52,146,Akali,7929,50,32,Seraphine,15955,49,344,Pantheon,27096,49,624,Garen,296512,51,526,Evelynn,150016,52,457,Varus,12075,52,455,Draven,150312,51,136,Yuumi,199312,52,667,0
209,Illaoi,291524,60,91,Poppy,30963,51,864,Yone,60957,61,46,Draven,150312,51,136,Thresh,26169,55,62,Darius,33893,51,172,Ekko,263808,47,76,Lux,104405,45,47,Ezreal,12253,42,50,Karma,29231,46,205,1
210,Gragas,48646,51,815,Warwick,285229,52,835,Katarina,47040,50,1318,Draven,150312,51,136,Leona,423380,51,259,Karma,104903,40,75,Vi,583677,49,1043,Ziggs,51334,53,86,Yasuo,82833,60,52,Senna,31540,55,165,1
211,Ezreal,66714,49,207,Shaco,183843,51,284,Vex,62718,50,412,Jhin,67097,50,585,Senna,21541,52,579,Teemo,938416,52,237,Evelynn,2037642,50,960,Zed,24001,55,113,Draven,150312,51,136,Seraphine,10882,51,158,0
212,Aatrox,41608,51,414,Kayn,39105,53,221,AurelionSol,854431,50,539,Varus,21438,53,590,Yuumi,154420,49,187,Mordekaiser,6452,52,233,Diana,92997,53,202,Gangplank,101424,50,878,Caitlyn,110463,51,136,Karma,248126,51,717,0
213,Shen,432492,50,584,Jax,253844,52,658,Ziggs,4382,52,727,Draven,150312,51,136,Janna,49736,52,375,Gnar,12614,53,146,Vi,21603,52,230,Viktor,274733,50,334,Ezreal,284475,50,1094,Karma,1737,53,129,1
