,blueTops,btmp,btwr,btt,blueJngs,bjmp,bjwr,bjt,blueMids,bmmp,bmwr,bmt,blueBots,bbmp,bbwr,bbt,blueSups,bsmp,bswr,bst,redTops,rtmp,rtwr,rtt,redJngs,rjmp,rjwr,rjt,redMids,rmmp,rmwr,rmt,redBots,rbmp,rbwr,rbt,redSups,rsmp,rswr,rst,winner
329,Mordekaiser,326350,47,229,Shaco,70562,54,95,Lucian,72742,47,17,Caitlyn,46846,-1,-1,Blitzcrank,41458,50,462,Renekton,252096,49,311,Hecarim,71750,53,19,Malphite,1106,50,343,Ezreal,32134,48,153,Yuumi,257694,-1,-1,1
330,MonkeyKing,41688,-1,-1,Graves,254453,82,11,Akshan,36582,50,868,Ezreal,21943,47,17,Thresh,971040,-1,-1,LeeSin,84585,49,47,Gangplank,45364,-1,-1,Annie,4286,43,23,Caitlyn,177343,45,305,Nami,85597,-1,-1,1
331,Fiora,28822,51,438,Zed,1348735,56,144,Xerath,195325,54,128,Ezreal,21943,47,17,Thresh,47728,53,707,Gangplank,94759,-1,-1,Talon,12456,47,53,Khazix,503147,49,793,Draven,6051,-1,-1,Neeko,955157,52,146,0
332,Sion,51525,50,352,Kindred,10872,62,29,Rumble,127531,38,48,Jinx,76698,53,436,Blitzcrank,65276,-1,-1,Mordekaiser,161950,50,336,Kaisa,196162,48,331,Elise,16410,54,56,Lucian,72742,47,17,Lulu,80847,-1,-1,1
333,Gangplank,28240,36,11,Sejuani,123316,48,504,Irelia,91082,54,56,Caitlyn,32942,47,17,Brand,17517,51,487,Aatrox,2775237,50,348,Evelynn,2921,-1,-1,Galio,19350,48,457,Jhin,111571,50,590,Zilean,65522,48,483,1
334,Darius,125585,48,293,Viego,57663,48,613,Cassiopeia,14495,51,115,Lucian,72742,47,17,Zilean,123003,48,262,Akali,10881,51,183,Olaf,3530,43,23,Twitch,204680,51,388,Jhin,5551,43,225,Xerath,367180,52,348,1
335,Darius,300693,51,1181,LeeSin,45741,-1,-1,Cassiopeia,1137823,49,621,Vayne,56438,51,854,Janna,147839,-1,-1,Tryndamere,747215,54,351,Morgana,64559,49,132,Azir,323629,54,312,Caitlyn,32942,47,17,Pyke,1063091,49,498,1
336,Yone,217115,51,305,Taliyah,2015,38,52,Yasuo,800112,54,187,Caitlyn,118117,47,270,Blitzcrank,23479,48,530,Kayle,228326,49,368,Rammus,4103,48,405,Lux,124068,49,297,Lucian,72742,47,17,Morgana,843041,50,931,0
337,Darius,427244,51,404,Shyvana,13206,54,187,Viktor,282302,50,543,Lucian,158893,56,59,Shen,215688,-1,-1,Riven,680508,56,106,LeeSin,15893,42,31,Katarina,542443,45,22,Jinx,13057,47,17,Nami,29761,49,122,1
338,Warwick,1411289,50,1180,LeeSin,606889,-1,-1,Lux,30085,50,704,Jhin,69026,40,186,Taric,112485,46,207,Jayce,75400,56,48,Nidalee,19198,42,31,Qiyana,137580,50,781,Ezreal,21943,47,17,Yuumi,117289,52,320,0
339,Jax,141871,-1,-1,Nidalee,77260,-1,-1,Galio,35916,55,209,Jinx,13057,47,17,Bard,336465,-1,-1,Aatrox,83434,-1,-1,LeeSin,82329,42,55,Ezreal,48248,49,1076,Anivia,1794708,50,782,Lux,4564975,51,982,0
340,Ekko,196141,-1,-1,Viego,14219,46,131,Lucian,72742,47,17,Ezreal,76701,54,178,Nami,855634,50,450,Urgot,50724,43,123,Qiyana,5840,57,164,Lissandra,88444,53,123,Jhin,7612,39,23,Nautilus,4892,43,175,1
341,Sion,86535,50,167,Teemo,155953,47,379,Chogath,39574,50,275,Jinx,13057,47,17,Lulu,217518,55,415,Gangplank,94759,-1,-1,RekSai,200199,-1,-1,Vex,26557,42,76,Twitch,9419,48,340,Nami,1329112,50,931,1
342,Illaoi,2724459,45,414,Kayn,2854,-1,-1,Sion,11673,-1,-1,Ezreal,411807,-1,-1,Gragas,5981,-1,-1,Mordekaiser,2758,43,123,Graves,280884,-1,-1,Yasuo,762213,-1,-1,Kaisa,22442,47,17,Rell,47952,55,415,1
343,Illaoi,2724459,45,414,Elise,156228,44,156,Ahri,37871,-1,-1,Jinx,78497,52,694,Sona,200843,-1,-1,Camille,104543,45,119,Evelynn,40228,50,309,Malzahar,42407,52,589,Caitlyn,32942,47,17,Nautilus,1165123,49,1001,1
344,Akshan,59305,58,64,LeeSin,129374,-1,-1,Galio,35916,55,209,Vayne,42362,47,17,Sona,160073,-1,-1,Poppy,7331,51,224,JarvanIV,88746,53,1063,Qiyana,11943,55,111,Kaisa,28390,40,91,Darius,499574,47,179,1
345,Teemo,28026,48,469,JarvanIV,88746,53,1063,Qiyana,294512,50,281,Kaisa,29163,51,146,Sett,11538,51,233,TahmKench,40218,52,186,Nidalee,77260,-1,-1,Galio,35916,55,209,Ezreal,21943,47,17,Darius,499574,47,179,0
346,Skarner,352166,-1,-1,Shaco,293015,-1,-1,Akshan,21105,-1,-1,Ezreal,28684,47,183,Thresh,526810,-1,-1,Riven,514393,47,116,Karthus,35373,50,279,Qiyana,294512,50,281,Kaisa,22442,47,17,Xerath,17069,-1,-1,1
347,Shen,1041486,-1,-1,Evelynn,2002693,46,101,Zed,401119,52,170,Akshan,170216,52,87,Lux,131343,50,1124,Yone,189549,47,171,Ekko,4672,-1,-1,Viktor,17003,-1,-1,Kaisa,22442,47,17,Lulu,291813,-1,-1,0
348,Urgot,1476074,49,567,Vex,170066,52,264,Evelynn,52155,48,460,Draven,68253,47,17,Morgana,131759,-1,-1,Zed,736003,51,284,Talon,271621,54,37,Anivia,34516,-1,-1,Samira,78178,-1,-1,Leona,46646,50,500,0
349,Riven,146969,46,78,Kayn,35632,42,92,Viktor,21561,-1,-1,KogMaw,3109,54,178,Pyke,345331,50,462,Urgot,168025,50,901,Karthus,29066,52,898,Vex,1124,-1,-1,Caitlyn,32942,47,17,Senna,37089,48,33,0
350,Trundle,18002,-1,-1,Camille,568055,50,131,Zed,59462,52,486,Draven,68253,47,17,Pyke,345331,50,462,Irelia,4795648,50,3703,Poppy,24705,47,160,Nidalee,368354,25,12,Ezreal,129622,52,364,Sona,23057,38,13,0
351,Yasuo,333616,50,249,RekSai,5340,48,31,Azir,197118,-1,-1,Jinx,199202,46,246,Caitlyn,18657,50,1591,Graves,42319,-1,-1,Hecarim,59436,50,620,Ziggs,7084,54,95,Draven,68253,47,17,Zilean,108194,52,671,0
352,Gangplank,94759,-1,-1,Rengar,506062,53,141,Leblanc,202092,51,989,Samira,10664,51,152,Rell,83542,54,436,Pantheon,332683,-1,-1,Nunu,623469,-1,-1,Zoe,8843,50,20,Caitlyn,32942,47,17,Pyke,425697,49,600,0
353,Camille,146141,-1,-1,Kayn,13006,-1,-1,Zoe,183248,51,989,Vayne,329640,49,528,Yuumi,47434,53,93,Cassiopeia,1137823,49,621,Viego,190045,52,172,Viktor,1324119,51,1350,Caitlyn,32942,47,17,Pyke,425697,49,600,0
354,TahmKench,111984,51,989,XinZhao,10769,49,760,Corki,16875,-1,-1,Kaisa,22442,47,17,Pyke,425697,49,600,Yorick,130334,56,389,Karthus,410978,42,92,Nasus,7266,-1,-1,Vayne,67484,53,154,Karma,195246,52,1087,1
355,Sett,25754,31,81,Hecarim,39677,47,529,Veigar,24161,50,672,Caitlyn,32942,47,17,Morgana,90494,52,1087,Yorick,130334,56,389,Talon,46914,-1,-1,Viktor,783610,50,901,Jinx,131179,49,441,Sona,28643,53,251,0
356,Garen,196111,52,27,Hecarim,9385,67,12,Cassiopeia,48375,-1,-1,Vayne,42362,47,17,Pyke,505296,52,519,Mordekaiser,147249,51,491,Udyr,126547,51,985,Kled,685056,48,278,Jinx,171498,50,1529,Sona,399021,-1,-1,1
357,Yone,16006,56,165,Diana,449827,51,1074,Orianna,1816,-1,-1,Kaisa,22442,47,17,Pyke,505296,52,519,Malphite,165,-1,-1,Elise,389165,-1,-1,Zed,264821,49,582,Lucian,154924,50,1086,Morgana,131759,-1,-1,1
358,Nasus,190546,58,182,FiddleSticks,127148,-1,-1,Fizz,641879,-1,-1,Caitlyn,32942,47,17,Pyke,209516,-1,-1,Fiora,179490,52,438,Olaf,5869,43,143,Vex,20382,-1,-1,Xayah,22503,51,547,Sylas,143113,-1,-1,0
359,Irelia,98805,52,438,Hecarim,110572,50,360,Viktor,45837,47,616,Brand,141762,52,610,Lux,23324,44,111,Kayle,16098,50,107,Shaco,313217,49,502,Nasus,190546,58,182,Caitlyn,32942,47,17,Xerath,18517,51,381,1
360,Gangplank,1309956,-1,-1,Hecarim,271862,52,264,Nasus,190546,58,182,Kaisa,22442,47,17,Lux,23324,44,111,Darius,426,-1,-1,Khazix,856,50,107,Qiyana,114953,42,12,Cassiopeia,150688,-1,-1,Xerath,19101,50,1033,1
361,Nasus,190546,58,182,Taliyah,68913,-1,-1,Pantheon,173162,49,302,Jinx,13057,47,17,Nami,1315174,-1,-1,Yasuo,1753931,49,93,Diana,1879,50,42,Corki,117770,52,589,Jhin,8099,51,438,Bard,1782893,49,408,1
362,Jax,244144,58,182,JarvanIV,13150,50,555,Zed,159517,49,302,Caitlyn,32942,47,17,Janna,215608,54,24,Irelia,9870,-1,-1,FiddleSticks,140043,-1,-1,Talon,16537,-1,-1,Ezreal,182730,50,1125,Blitzcrank,100591,-1,-1,0
363,Jax,986,-1,-1,Kindred,29026,42,31,Yone,284569,50,501,Draven,68253,47,17,Pantheon,258155,51,166,Poppy,854341,48,62,Khazix,12631,-1,-1,TwistedFate,68431,-1,-1,Twitch,29218,-1,-1,Xerath,58854,50,444,0
364,Rammus,1695485,51,865,Graves,19798,42,31,Viktor,108760,52,394,Caitlyn,32942,47,17,Lux,34602,48,190,Warwick,605878,52,307,Hecarim,385854,46,358,Sylas,114106,50,501,Jinx,22998,49,473,Zilean,44541,56,103,1
365,Shen,706194,50,1266,Talon,89981,-1,-1,Swain,33305,41,22,Kaisa,1086424,49,557,Janna,103670,52,790,Lissandra,2307937,48,263,Khazix,109911,42,31,Sylas,59922,48,471,Vayne,42362,47,17,Blitzcrank,42048,-1,-1,0
366,Aatrox,740775,50,494,Nidalee,20821,-1,-1,Kassadin,26839,50,303,Thresh,1208,34,35,Kaisa,423401,-1,-1,Jax,1221,-1,-1,Rengar,9413,42,31,Sylas,6342,-1,-1,Lucian,72742,47,17,Leona,353302,49,323,1
367,Jayce,31660,-1,-1,Evelynn,4057,42,31,Yone,7364,47,38,Caitlyn,32942,47,17,Bard,1120438,47,186,Nasus,7266,-1,-1,Ekko,94048,52,853,Fizz,1091051,46,313,MissFortune,17943,-1,-1,Twitch,1358,40,73,1
368,Kled,130044,-1,-1,Evelynn,31972,36,22,Irelia,91082,54,56,Caitlyn,32942,47,17,Xerath,75960,49,154,Tryndamere,551777,47,124,Zed,11284,46,122,Kassadin,19855,59,51,Twitch,19412,54,128,Thresh,53775,50,336,0
369,Gwen,35818,48,399,LeeSin,261572,-1,-1,Zed,3451,54,56,Vayne,42362,47,17,Trundle,75117,55,293,Jayce,31660,-1,-1,Shyvana,543411,-1,-1,Gragas,32552,50,418,Ezreal,180139,46,152,Lux,156716,50,336,1
370,Fiora,66681,46,106,Kayn,25183,-1,-1,Kassadin,2482,-1,-1,Ezreal,84856,-1,-1,Lux,156716,50,336,Yone,16134,55,132,Rengar,3125,50,127,Sylas,39058,54,56,Caitlyn,32942,47,17,Sona,17207,-1,-1,1
371,Jax,35149,47,269,Zed,34279,51,618,Ahri,156553,52,805,Lucian,8417,-1,-1,Lulu,542268,-1,-1,Vladimir,1221199,50,662,Elise,16410,54,56,Anivia,1432183,50,558,Draven,68253,47,17,Blitzcrank,82217,47,176,0
372,Yone,498097,-1,-1,MasterYi,49171,-1,-1,Leblanc,28870,54,56,Vayne,42362,47,17,Lulu,41747,-1,-1,Irelia,41865,60,15,Zed,16697,-1,-1,Zoe,5703,-1,-1,MissFortune,56096,56,62,Thresh,1220147,50,20,0
373,Riven,2470955,51,745,XinZhao,8032,-1,-1,Leblanc,28870,54,56,Caitlyn,32942,47,17,Blitzcrank,45887,-1,-1,Irelia,1006441,50,76,Kayn,13293,47,70,Kayle,316033,53,294,Ezreal,39102,48,151,Twitch,52975,-1,-1,1
374,Akshan,13389,-1,-1,Nunu,17452,49,177,Leblanc,104587,40,40,Jinx,45662,40,147,Lulu,28415,48,160,Camille,46446,50,76,Khazix,411453,52,439,Zoe,27029,54,56,Caitlyn,32942,47,17,Pyke,3175,-1,-1,1
375,Kennen,274811,50,76,Graves,52473,39,23,Kayle,30232,51,186,Vayne,179782,-1,-1,LeeSin,359332,-1,-1,Riven,27062,-1,-1,Kindred,79680,-1,-1,Sylas,39058,54,56,Caitlyn,32942,47,17,Brand,19820,-1,-1,0
376,Akshan,90349,55,227,Khazix,71582,46,81,Lux,203788,49,494,Caitlyn,32942,47,17,Soraka,63290,49,175,Sett,30468,49,572,Graves,8374,58,12,Fizz,8277,51,540,Jhin,72764,-1,-1,Zyra,97894,51,1154,1
377,Neeko,778,51,840,Sion,98031,53,188,Kennen,519613,50,921,Ezreal,132315,49,775,Morgana,1075543,52,320,Katarina,117912,-1,-1,Sejuani,178180,49,178,Yone,53976,49,317,Caitlyn,32942,47,17,Bard,143801,-1,-1,0
378,Poppy,24410,51,840,Vi,33061,49,354,Malzahar,18940,49,1085,Vayne,42362,47,17,Sona,228798,47,399,Darius,82267,40,73,Hecarim,15300,49,442,Katarina,117912,-1,-1,Draven,10814,-1,-1,Karma,101597,-1,-1,0
379,Nasus,800476,51,1177,Olaf,301386,-1,-1,Ezreal,142044,-1,-1,Vayne,42362,47,17,Swain,152873,43,69,Shen,28068,-1,-1,Sejuani,137745,52,199,Anivia,1447481,50,490,Aphelios,124738,49,628,Zyra,499965,51,908,1
380,Singed,602444,51,1177,Kindred,41281,-1,-1,Yasuo,287559,45,80,Draven,68253,47,17,Thresh,61020,52,519,Viego,536103,-1,-1,Morgana,64559,49,132,Corki,24679,52,23,Kalista,5945,30,10,Taric,2934,50,38,1
381,Singed,602444,51,1177,MasterYi,660957,45,80,Azir,50640,66,59,Jhin,881675,47,519,Thresh,62416,50,38,Sion,298,30,10,Graves,12749,41,103,Sylas,13245,49,574,Lucian,72742,47,17,Zyra,499965,51,908,1
382,Camille,59524,48,23,Warwick,3472,51,423,Malphite,138916,52,461,Lucian,72742,47,17,Nautilus,345,47,519,Fiora,260023,-1,-1,Graves,99130,45,33,Vladimir,26431,52,517,Sivir,12465,52,122,Soraka,331713,55,111,0
383,Nasus,41419,49,387,Karthus,28699,37,46,Akshan,90349,55,227,Lucian,72742,47,17,Maokai,2292322,49,340,Camille,16599,48,73,Diana,466002,49,665,Talon,29782,-1,-1,Vayne,862894,49,659,Soraka,524869,50,636,1
384,Malphite,168958,-1,-1,Talon,39393,64,14,Galio,7458,-1,-1,Draven,68253,47,17,Alistar,50907,51,386,Corki,68602,52,432,Rammus,36864,39,70,Sylas,48916,51,154,Caitlyn,19012,55,76,Soraka,33341,-1,-1,0
385,Riven,620147,-1,-1,RekSai,146411,53,538,Cassiopeia,141776,-1,-1,KogMaw,24032,49,666,Lulu,648571,-1,-1,Kayle,110739,-1,-1,FiddleSticks,320735,-1,-1,Yone,60749,49,237,Ezreal,21943,47,17,Swain,210888,-1,-1,1
386,Sett,202800,48,333,Karthus,108674,-1,-1,Kayle,36411,49,622,Vayne,42362,47,17,Swain,210888,-1,-1,Aatrox,57025,-1,-1,Diana,15602,38,68,Yasuo,176469,51,608,Ziggs,31433,49,542,Pantheon,134366,52,638,1
387,Ryze,72752,-1,-1,Zac,12016,53,230,Viego,73870,52,773,Ezreal,90106,51,286,Sona,62395,50,987,Irelia,98490,53,271,Ekko,367076,-1,-1,MonkeyKing,73184,56,16,Kaisa,22442,47,17,Swain,210888,-1,-1,0
388,Pantheon,334414,-1,-1,Kayn,327617,41,44,Leblanc,57008,50,568,Draven,68253,47,17,Bard,1398664,49,1043,Ryze,1113081,50,1011,Graves,6409,-1,-1,Yone,7383,-1,-1,Tristana,81173,-1,-1,Alistar,18310,53,707,0
389,Gnar,21478,51,204,Evelynn,667969,45,130,Katarina,1114,30,30,MissFortune,26951,57,205,Senna,737819,51,248,Akshan,52749,51,621,MonkeyKing,27145,55,228,Akali,322319,52,603,Jhin,163753,48,392,Zoe,148002,52,239,0
390,Gwen,10442,53,103,Karthus,18333,59,144,Yasuo,10242,52,543,Zeri,16007,49,70,Zilean,9591,54,126,Graves,136104,51,621,Evelynn,667969,45,130,Akali,322319,52,603,Vayne,140461,54,163,Soraka,123692,53,133,0
391,Gangplank,632606,-1,-1,Evelynn,667969,45,130,Zed,302515,50,156,Yasuo,1916121,52,272,Yuumi,613837,51,498,Leona,32453,59,49,Volibear,35376,52,301,Vladimir,492272,54,352,Xayah,7176,54,107,Gwen,22126,49,251,0
392,Jax,44570,50,320,Shyvana,225536,53,305,Katarina,548161,60,83,Twitch,178759,48,168,Zilean,529217,50,529,Evelynn,667969,45,130,Riven,2524,54,580,Viktor,63497,49,517,Jinx,82265,52,857,Sona,138142,51,410,1
393,Garen,48115,53,149,Sejuani,83037,48,339,Vladimir,5739,45,76,Kaisa,51328,49,517,Nautilus,29693,50,1029,Swain,1569962,51,1475,Evelynn,667969,45,130,Yasuo,651883,49,827,Twitch,572915,51,544,Lulu,64759,-1,-1,1
394,Sett,39871,53,425,Evelynn,667969,45,130,Vladimir,40518,51,704,Vayne,13638,50,336,Nautilus,326625,52,148,Trundle,177775,50,707,Rammus,32515,55,312,Veigar,47906,54,190,Draven,118840,55,194,Zyra,264711,51,713,1
395,Renekton,324318,-1,-1,Poppy,2589,52,162,Pantheon,115030,52,281,Xayah,66794,50,394,Lux,557666,50,492,Fiora,100226,50,707,Evelynn,667969,45,130,Veigar,47906,54,190,Vayne,204582,59,230,Janna,193049,-1,-1,0
396,Rengar,359017,47,186,Evelynn,667969,45,130,Vex,10651,48,192,MissFortune,102043,51,508,Ashe,7673,52,685,Jax,407518,51,503,Graves,256626,52,584,Veigar,460878,51,527,Samira,228329,51,154,Renata,19104,-1,-1,0
397,Kennen,3020180,49,1078,Poppy,39977,50,586,Viktor,170262,50,1712,Lucian,263468,49,564,Nami,69293,50,1018,Jax,32966,49,666,Evelynn,667969,45,130,Zoe,221617,49,542,MissFortune,54320,50,1062,Leona,1102477,49,505,0
398,Jayce,121163,-1,-1,Kayn,1165925,48,269,Orianna,46028,51,71,Lucian,29332,47,292,Blitzcrank,1146,54,54,MonkeyKing,96087,45,130,MasterYi,51982,54,180,Lux,1322252,48,480,Ezreal,38419,50,325,Nami,44166,49,135,1
399,Chogath,19882,52,461,Kayn,194600,55,314,Veigar,84654,51,437,Caitlyn,337127,49,418,Morgana,28621,48,157,Irelia,1545330,49,362,Evelynn,667969,45,130,Orianna,1278086,49,1118,MissFortune,33400,51,897,Twitch,5698,50,275,1
400,Gangplank,201445,55,326,Evelynn,667969,45,130,Akshan,86909,50,1712,Jinx,72943,49,393,Karma,49668,55,183,Garen,120772,52,314,Volibear,5842,51,368,Cassiopeia,895403,48,609,Ezreal,120991,50,272,Twitch,5698,50,275,0
401,Gangplank,2162394,51,702,Kayn,73581,49,501,Vladimir,3406579,51,623,Jinx,54918,50,427,Lulu,68277,-1,-1,Aatrox,20444,55,326,Evelynn,667969,45,130,Ekko,1715956,50,1045,Samira,28226,52,685,Blitzcrank,39252,47,361,1
402,Ornn,406785,50,139,Graves,399022,51,770,Fizz,10198,46,124,Veigar,63924,54,299,Blitzcrank,581012,54,395,Warwick,124296,54,363,Evelynn,667969,45,130,Chogath,21846,49,598,Caitlyn,169380,-1,-1,Senna,120545,58,290,0
403,Sion,65033,51,487,Karthus,32207,51,569,Zeri,111653,56,177,Jinx,42177,53,409,Lulu,399547,53,707,MonkeyKing,96087,45,130,MasterYi,211691,48,419,Yone,117943,-1,-1,Ashe,10720,51,676,Nasus,18222,49,747,1
404,Graves,31698,51,455,Evelynn,667969,45,130,Ekko,232409,46,342,Jhin,1719359,51,218,Twitch,138424,50,200,Riven,1710508,50,953,Khazix,979546,51,550,Malzahar,21708,54,127,MissFortune,127442,52,404,Janna,560860,51,135,0
405,Riven,76844,53,544,Shaco,1351,42,83,Ekko,19535,46,116,Kaisa,412619,47,398,Lulu,286354,49,242,Jax,60189,60,125,Evelynn,667969,45,130,Leblanc,7707,50,34,Xayah,101039,51,210,Twitch,17553,57,79,0
406,Kayle,20252,49,336,Qiyana,241631,55,305,Pantheon,20060,51,471,Kaisa,20819,51,648,Rakan,121988,49,546,Evelynn,667969,45,130,MonkeyKing,56436,-1,-1,Leblanc,32613,49,98,Lucian,227872,50,273,Renata,41491,53,162,0
407,Kayle,31530,52,585,Mordekaiser,288,49,1067,Zed,230727,51,1738,Xayah,119439,48,288,Rakan,282561,50,1018,Yorick,6716,-1,-1,Evelynn,667969,45,130,Veigar,40576,47,137,Sivir,333860,51,433,Yuumi,174171,49,383,0
408,Camille,58064,53,355,JarvanIV,15158,52,320,Ekko,4793210,50,1163,Zeri,117337,-1,-1,Nami,868325,50,555,Vladimir,3406579,51,623,Evelynn,667969,45,130,Ornn,26020,-1,-1,Irelia,39117,47,158,Yuumi,15738,49,307,1
409,Kayn,4858,66,82,Gragas,1597,58,130,Lucian,51522,43,61,Karthus,38339,-1,-1,Bard,158029,52,66,Tristana,6263,-1,-1,Evelynn,667969,45,130,Yone,7877,63,24,Veigar,13414,60,45,Soraka,102634,49,194,0
410,Volibear,52201,51,439,Graves,94303,-1,-1,Sion,6575,50,68,Kaisa,136479,53,472,Lux,45354,55,183,Camille,67792,51,569,FiddleSticks,115970,45,130,Swain,655336,-1,-1,Ezreal,25534,-1,-1,Yuumi,95305,50,431,1
411,MonkeyKing,96087,45,130,Elise,43313,56,298,Akshan,33786,52,122,Lucian,13858,46,138,Zilean,838969,49,141,Camille,196783,47,341,Zac,1212522,50,1023,Orianna,12470,55,341,Twitch,922679,50,559,Lulu,1736558,51,1198,1
412,Shen,744621,54,447,Trundle,316630,52,815,TwistedFate,788803,50,208,Ezreal,1629292,50,1424,Sona,538228,53,436,Garen,30518,51,1031,Evelynn,667969,45,130,Yasuo,2528020,-1,-1,Xayah,21431,52,689,Pyke,83741,-1,-1,0
413,Akali,1324323,50,590,Khazix,287439,48,132,Qiyana,27416,51,399,Kaisa,132694,49,374,Zyra,106339,54,351,Garen,30518,51,1031,Evelynn,667969,45,130,Kassadin,232704,55,220,Lucian,122804,51,468,Nami,1268766,48,421,1
414,Sion,244606,55,271,Karthus,56962,54,216,Zoe,249625,52,383,Ezreal,20663,53,291,Pyke,7507,51,195,Evelynn,667969,45,130,Irelia,34206,55,141,Veigar,103945,52,291,Jinx,22315,55,152,Renata,22115,49,780,1
415,Malphite,1673,50,165,Singed,3340,52,268,Leblanc,151790,53,356,Jinx,10485,-1,-1,Maokai,58205,51,445,Anivia,305007,55,120,Evelynn,667969,45,130,Lux,363279,51,441,Draven,70157,48,734,Renata,17597,50,700,0
416,Kled,342777,53,380,Rengar,5285,52,426,Akali,250815,54,513,Lucian,17772,49,433,Zilean,1485861,50,1222,Irelia,308890,52,640,Evelynn,667969,45,130,Mordekaiser,78671,-1,-1,Draven,203511,-1,-1,Lux,35588,51,695,0
417,Teemo,30733,51,368,Evelynn,667969,45,130,Pyke,304311,-1,-1,Jinx,391145,50,373,Taric,1608965,53,1023,Aatrox,130269,47,173,Nocturne,492448,52,471,Kayle,154,50,161,Ashe,325103,49,764,Yuumi,214053,50,287,1
418,Gangplank,990855,51,1005,Diana,167231,52,716,Qiyana,88535,48,250,Jhin,149277,50,727,Swain,1254111,51,496,Renekton,36110,50,229,Evelynn,667969,45,130,Lux,8295,52,316,Tristana,103603,47,225,Nautilus,3010,46,79,1
419,Camille,1836,52,283,Evelynn,667969,45,130,Qiyana,330352,-1,-1,Ashe,2807,49,513,MissFortune,46560,51,217,Zac,278595,49,301,Volibear,46314,53,286,Vladimir,345112,53,278,Draven,952501,-1,-1,Soraka,1289679,50,896,0
420,Sett,119366,53,262,Diana,142176,52,333,Akali,79919,57,74,Caitlyn,103521,-1,-1,Lux,8731,50,185,Viktor,985390,51,374,Evelynn,667969,45,130,Yone,34682,51,209,Samira,58239,51,585,Blitzcrank,76127,51,587,1
421,Fiora,5846,58,48,Hecarim,52326,51,1298,Anivia,222120,47,376,Lucian,2456412,50,1428,Nami,87003,49,191,Gangplank,1184617,51,434,Evelynn,667969,45,130,Viktor,985390,51,374,Jinx,96894,-1,-1,Zilean,108065,-1,-1,1
422,Jayce,49444,50,550,LeeSin,47074,53,410,Viktor,252671,54,239,Yasuo,97992,-1,-1,Thresh,334880,53,449,Sion,224329,56,110,Evelynn,667969,45,130,Fizz,562264,53,419,Samira,207641,50,185,Pyke,86107,54,358,0
423,Ornn,5823,-1,-1,Diana,230868,53,419,Yasuo,74614,51,209,Vayne,79971,44,185,Karthus,38118,51,307,Evelynn,667969,45,130,MonkeyKing,35611,51,587,Qiyana,42343,-1,-1,Samira,58239,51,585,Pyke,152689,52,468,1
424,Kalista,218442,53,474,Graves,87208,52,682,Katarina,462754,49,337,Jinx,51943,50,374,Karma,12396,48,227,Lucian,79615,53,85,Evelynn,667969,45,130,Kayle,423981,51,503,Zeri,106410,-1,-1,Rakan,298400,51,653,0
425,Quinn,15155,52,930,Nunu,387755,53,576,Vex,1178,59,112,Jinx,28247,52,736,Senna,48420,53,363,Rumble,25803,53,85,Evelynn,667969,45,130,Kayle,423981,51,503,Tristana,203064,53,358,Pyke,2220,32,57,0
426,Volibear,3818,54,167,Lillia,3444,48,270,Akali,14298,45,105,Lucian,140171,52,111,Yuumi,470,32,57,Fiora,47915,52,71,Evelynn,667969,45,130,Sylas,146012,50,124,Jinx,436681,51,450,Alistar,8190,53,245,0
427,Sion,63089,49,719,Ekko,795995,51,772,Gangplank,261737,48,242,Seraphine,291938,-1,-1,Senna,45831,47,201,Aatrox,381999,52,314,Evelynn,667969,45,130,Vex,26619,49,409,Ezreal,42246,54,218,Alistar,220119,50,394,0
428,Jayce,57158,-1,-1,Vi,1974,42,185,Ahri,35108,61,222,Kaisa,92668,53,309,Nautilus,1849532,49,1127,Karthus,84860,52,295,Evelynn,667969,45,130,Camille,37742,53,736,Jinx,18485,53,81,Soraka,123618,50,563,0
429,Camille,98138,51,144,Evelynn,667969,45,130,Yasuo,1791136,51,771,KogMaw,390934,51,915,Janna,172882,49,309,Riven,45854,52,175,Ekko,26547,56,156,Sylas,9259,53,320,Jinx,212613,52,316,Zilean,360049,46,125,1
430,Fiora,978487,52,1194,Ekko,102545,55,259,Qiyana,1072292,-1,-1,Twitch,393766,51,464,Karma,132026,53,707,Aatrox,77592,50,703,Evelynn,667969,45,130,Irelia,177508,51,1128,Jhin,23975,57,83,Xerath,745937,48,663,1
431,Gangplank,112086,49,105,Hecarim,31970,45,130,Corki,49321,49,68,Tristana,60169,54,422,Pyke,75579,49,513,Kayle,114562,55,89,Shaco,230046,-1,-1,Kaisa,12178,53,259,Caitlyn,330042,50,760,Renata,13648,51,288,0
432,Tryndamere,186278,52,551,Evelynn,667969,45,130,Syndra,103001,54,196,Jhin,471292,53,250,Lux,67401,57,110,Illaoi,481570,-1,-1,Volibear,67375,52,226,Pantheon,63580,51,462,Sivir,66294,-1,-1,Morgana,141814,-1,-1,0
433,Aatrox,4501,52,551,Singed,292989,56,270,Zilean,50858,48,498,Zeri,19199,56,304,Janna,12268,-1,-1,Sion,65523,50,413,Evelynn,667969,45,130,Lucian,103582,-1,-1,Tristana,33534,49,404,Lulu,98617,51,183,0
434,Quinn,328453,51,786,Rengar,633807,51,61,Kassadin,193356,51,120,MissFortune,233683,52,241,Senna,60020,50,305,Yone,48825,-1,-1,Evelynn,667969,45,130,Sion,65523,50,413,Samira,36683,47,62,Galio,115532,49,611,0
